SK_ID_CURR,TARGET,CLUSTER,AMT_INCOME_TOTAL,AMT_CREDIT,CREDIT_INCOME_RATIO,EXT_SOURCE_MEAN,DAYS_BIRTH,AGE_BAND,PRED_PROB,RISK_BAND,PERSONA
259977,0,1,81000.0,533668.5,6.588499999918661,0.63369346,-14554,31-40,0.26572955,Low,Stable Salaried Professional
343873,0,0,157500.0,360000.0,2.285714285699773,0.48139274,-9914,18-30,0.41761273,Medium,Moderate-Risk Aspirational Borrower
180070,0,0,180000.0,270000.0,1.4999999999916667,0.45745134,-8879,18-30,0.1918896,Very Low,Moderate-Risk Aspirational Borrower
446496,0,1,166500.0,1350000.0,8.10810810805941,0.33522752,-11316,31-40,0.4163891,Medium,Stable Salaried Professional
300157,0,0,135000.0,180000.0,1.3333333333234567,0.5444932,-11315,31-40,0.7159337,High,Moderate-Risk Aspirational Borrower
123655,0,0,126000.0,225000.0,1.7857142857001134,0.47978392,-10338,18-30,0.28031814,Low,Moderate-Risk Aspirational Borrower
392853,0,0,405000.0,156384.0,0.3861333333323799,0.63537943,-12682,31-40,0.061307404,Very Low,Moderate-Risk Aspirational Borrower
303088,0,0,112500.0,106974.0,0.9508799999915478,0.63861567,-24551,65+,0.08265883,Very Low,Moderate-Risk Aspirational Borrower
196457,0,0,112500.0,454500.0,4.039999999964089,0.47552347,-10423,18-30,0.55151784,Medium,Moderate-Risk Aspirational Borrower
349587,0,0,90000.0,150367.5,1.6707499999814361,0.29565027,-8552,18-30,0.7241432,High,Moderate-Risk Aspirational Borrower
207125,0,0,126000.0,299772.0,2.379142857123975,0.38991997,-15843,41-50,0.63826126,High,Moderate-Risk Aspirational Borrower
191193,0,0,121500.0,279000.0,2.2962962962773967,0.6242241,-19431,51-65,0.24975027,Low,Moderate-Risk Aspirational Borrower
412223,0,0,216000.0,270000.0,1.2499999999942129,0.73471165,-10360,18-30,0.07067844,Very Low,Moderate-Risk Aspirational Borrower
144432,0,0,81000.0,45000.0,0.5555555555486968,0.5718207,-18708,51-65,0.14971268,Very Low,Moderate-Risk Aspirational Borrower
246946,0,0,225000.0,753840.0,3.3503999999851093,0.5256253,-17650,41-50,0.31105727,Low,Moderate-Risk Aspirational Borrower
142901,0,0,144000.0,619254.0,4.300374999970136,0.42840338,-10916,18-30,0.5690954,Medium,Moderate-Risk Aspirational Borrower
413202,0,0,135000.0,585000.0,4.333333333301234,0.34074858,-21066,51-65,0.6240143,High,Moderate-Risk Aspirational Borrower
378571,0,0,135000.0,512064.0,3.7930666666385697,0.18978663,-10251,18-30,0.862378,Very High,Moderate-Risk Aspirational Borrower
144396,0,0,81000.0,284400.0,3.5111111110677644,0.46818122,-13546,31-40,0.6962073,High,Moderate-Risk Aspirational Borrower
291790,0,0,225000.0,592560.0,2.633599999988295,0.43148932,-10146,18-30,0.47429973,Medium,Moderate-Risk Aspirational Borrower
128106,1,0,135000.0,521280.0,3.8613333333047306,0.44422567,-8741,18-30,0.7829738,High,Moderate-Risk Aspirational Borrower
183373,0,1,112500.0,1575000.0,13.999999999875556,0.4824598,-14384,31-40,0.25142294,Low,Stable Salaried Professional
255939,0,0,157500.0,474048.0,3.0098285714094613,0.34924927,-11440,31-40,0.7735855,High,Moderate-Risk Aspirational Borrower
161533,0,0,114750.0,331920.0,2.8925490195826358,0.4418433,-8562,18-30,0.29113683,Low,Moderate-Risk Aspirational Borrower
425288,0,0,247500.0,270000.0,1.0909090909046832,0.43128833,-12122,31-40,0.45820683,Medium,Moderate-Risk Aspirational Borrower
444348,0,0,157500.0,458460.0,2.910857142838661,0.28573194,-13735,31-40,0.7474057,High,Moderate-Risk Aspirational Borrower
296145,0,0,225000.0,497520.0,2.2111999999901726,0.4171126,-14399,31-40,0.47855893,Medium,Moderate-Risk Aspirational Borrower
247999,0,1,126000.0,755190.0,5.993571428523861,0.35177588,-20335,51-65,0.61154217,High,Stable Salaried Professional
171957,1,0,202500.0,763870.5,3.7721999999813716,0.23671563,-9989,18-30,0.85166293,Very High,Moderate-Risk Aspirational Borrower
357734,0,0,67500.0,112500.0,1.6666666666419754,0.5716913,-24330,65+,0.19464807,Very Low,Moderate-Risk Aspirational Borrower
372392,0,0,270000.0,497520.0,1.842666666659842,0.64109886,-10683,18-30,0.15324566,Very Low,Moderate-Risk Aspirational Borrower
277266,0,0,112500.0,180000.0,1.599999999985778,0.51355666,-15548,41-50,0.2901361,Low,Moderate-Risk Aspirational Borrower
365713,0,1,157500.0,685386.0,4.351657142829513,0.5888508,-13817,31-40,0.20021763,Low,Stable Salaried Professional
132262,0,1,47250.0,675000.0,14.285714285411942,0.56104714,-21213,51-65,0.2797899,Low,Stable Salaried Professional
363108,0,0,135000.0,148500.0,1.0999999999918517,0.3800772,-11945,31-40,0.49806228,Medium,Moderate-Risk Aspirational Borrower
321939,0,0,99000.0,436032.0,4.4043636363191485,0.6141854,-22791,51-65,0.19647527,Very Low,Moderate-Risk Aspirational Borrower
391982,0,1,90000.0,765000.0,8.499999999905556,0.49794945,-16335,41-50,0.38689604,Low,Stable Salaried Professional
268544,0,0,247500.0,490536.0,1.9819636363556283,0.37181047,-12105,31-40,0.74358535,High,Moderate-Risk Aspirational Borrower
328650,0,1,54000.0,225000.0,4.1666666665895065,0.6914616,-24670,65+,0.103078574,Very Low,Stable Salaried Professional
321630,1,0,81000.0,284400.0,3.5111111110677644,0.39638117,-12203,31-40,0.911428,Very High,Moderate-Risk Aspirational Borrower
445249,0,0,202500.0,405000.0,1.9999999999901235,0.33397344,-20908,51-65,0.5650307,Medium,Moderate-Risk Aspirational Borrower
268811,0,0,180000.0,754740.0,4.192999999976705,0.32128242,-14911,41-50,0.8240683,Very High,Moderate-Risk Aspirational Borrower
447911,0,0,135000.0,679500.0,5.033333333296049,0.4638008,-12282,31-40,0.36805248,Low,Moderate-Risk Aspirational Borrower
234742,0,0,157500.0,138474.0,0.8791999999944178,0.7175824,-23842,51-65,0.028454034,Very Low,Moderate-Risk Aspirational Borrower
266793,0,1,67500.0,1078200.0,15.973333333096694,0.61718017,-21812,51-65,0.30243653,Low,Stable Salaried Professional
306724,0,0,135000.0,135000.0,0.9999999999925925,0.58743364,-15383,41-50,0.31601936,Low,Moderate-Risk Aspirational Borrower
447804,0,0,225000.0,497520.0,2.2111999999901726,0.4690627,-15971,41-50,0.7807994,High,Moderate-Risk Aspirational Borrower
183071,0,1,117000.0,808650.0,6.911538461479389,0.5373581,-14177,31-40,0.25210494,Low,Stable Salaried Professional
117082,1,0,73350.0,314100.0,4.282208588898675,0.43000814,-14498,31-40,0.5688932,Medium,Moderate-Risk Aspirational Borrower
135602,0,0,157500.0,675000.0,4.2857142856870745,0.6719702,-11154,31-40,0.14273046,Very Low,Moderate-Risk Aspirational Borrower
379273,0,0,135000.0,450000.0,3.3333333333086417,0.52244085,-15041,41-50,0.44341657,Medium,Moderate-Risk Aspirational Borrower
173836,0,1,135000.0,1174090.5,8.696966666602243,0.45810667,-19465,51-65,0.5131333,Medium,Stable Salaried Professional
185400,0,0,180000.0,521280.0,2.895999999983911,0.5249371,-21670,51-65,0.5421517,Medium,Moderate-Risk Aspirational Borrower
415096,0,0,202500.0,180000.0,0.8888888888844992,0.42163086,-8320,18-30,0.34324834,Low,Moderate-Risk Aspirational Borrower
210194,0,0,135000.0,301464.0,2.2330666666501253,0.44994104,-12055,31-40,0.6364329,High,Moderate-Risk Aspirational Borrower
317447,0,0,81000.0,117162.0,1.4464444444265872,0.42936683,-12006,31-40,0.47059405,Medium,Moderate-Risk Aspirational Borrower
366994,0,0,90000.0,180000.0,1.999999999977778,0.5203001,-10217,18-30,0.38437536,Low,Moderate-Risk Aspirational Borrower
154336,0,0,337500.0,198085.5,0.5869199999982609,0.5415446,-14171,31-40,0.28918636,Low,Moderate-Risk Aspirational Borrower
431220,0,0,121500.0,274941.0,2.2628888888702643,0.5149107,-19486,51-65,0.4586741,Medium,Moderate-Risk Aspirational Borrower
320270,0,0,139500.0,508495.5,3.6451290322319343,0.5971272,-20043,51-65,0.29292053,Low,Moderate-Risk Aspirational Borrower
168489,0,0,180000.0,555273.0,3.084849999982862,0.46758282,-20771,51-65,0.4902622,Medium,Moderate-Risk Aspirational Borrower
155250,0,0,135000.0,450000.0,3.3333333333086417,0.50479645,-12168,31-40,0.6808914,High,Moderate-Risk Aspirational Borrower
415267,0,0,157500.0,540000.0,3.4285714285496596,0.6133588,-23360,51-65,0.2213439,Low,Moderate-Risk Aspirational Borrower
119662,0,1,202500.0,1288350.0,6.362222222190804,0.569354,-18097,41-50,0.25007215,Low,Stable Salaried Professional
354972,0,0,144000.0,284256.0,1.9739999999862916,0.59377265,-17407,41-50,0.18743278,Very Low,Moderate-Risk Aspirational Borrower
195583,0,0,90000.0,202500.0,2.249999999975,0.39576885,-20628,51-65,0.669314,High,Moderate-Risk Aspirational Borrower
200923,0,0,112500.0,245268.0,2.180159999980621,0.4390297,-10297,18-30,0.5886246,Medium,Moderate-Risk Aspirational Borrower
141785,0,0,189000.0,257391.0,1.3618571428499373,0.6083671,-20464,51-65,0.19747414,Very Low,Moderate-Risk Aspirational Borrower
236312,0,1,108000.0,1039702.5,9.626874999910862,0.49557352,-19980,51-65,0.3150062,Low,Stable Salaried Professional
433544,0,0,135000.0,666000.0,4.9333333332967895,0.462582,-22079,51-65,0.29682192,Low,Moderate-Risk Aspirational Borrower
249613,0,1,112500.0,521280.0,4.633599999958813,0.449615,-17621,41-50,0.5967706,Medium,Stable Salaried Professional
171644,1,1,135000.0,720000.0,5.333333333293827,0.23447452,-15924,41-50,0.8281241,Very High,Stable Salaried Professional
334506,0,0,112500.0,90000.0,0.799999999992889,0.58695346,-15345,41-50,0.3463003,Low,Moderate-Risk Aspirational Borrower
112291,0,1,211500.0,1377000.0,6.510638297841557,0.6283731,-18053,41-50,0.07272049,Very Low,Stable Salaried Professional
428538,0,0,238500.0,450000.0,1.8867924528222775,0.44880685,-10876,18-30,0.70794344,High,Moderate-Risk Aspirational Borrower
312156,0,0,112500.0,254700.0,2.263999999979876,0.4629513,-16843,41-50,0.3608178,Low,Moderate-Risk Aspirational Borrower
263151,0,1,112500.0,787131.0,6.996719999937808,0.49808824,-17816,41-50,0.23188229,Low,Stable Salaried Professional
198696,0,1,135000.0,755190.0,5.593999999958562,0.40276146,-11302,31-40,0.71897626,High,Stable Salaried Professional
217675,0,0,103500.0,326439.0,3.153999999969527,0.21484573,-11141,31-40,0.79332596,High,Moderate-Risk Aspirational Borrower
284127,0,0,135000.0,135000.0,0.9999999999925925,0.4041671,-10502,18-30,0.29108226,Low,Moderate-Risk Aspirational Borrower
260206,0,0,225000.0,808650.0,3.5939999999840264,0.57035863,-22549,51-65,0.22827417,Low,Moderate-Risk Aspirational Borrower
130427,0,1,225000.0,983299.5,4.370219999980577,0.5973477,-22981,51-65,0.17489782,Very Low,Stable Salaried Professional
287547,0,0,54000.0,180000.0,3.333333333271605,0.5615222,-20830,51-65,0.2602499,Low,Moderate-Risk Aspirational Borrower
430746,0,0,297000.0,900000.0,3.0303030302928273,0.1975333,-11942,31-40,0.83427453,Very High,Moderate-Risk Aspirational Borrower
145226,0,1,180000.0,860265.0,4.779249999973448,0.46992278,-17722,41-50,0.31948343,Low,Stable Salaried Professional
108963,0,1,270000.0,1350000.0,4.9999999999814815,0.56350017,-22480,51-65,0.07070145,Very Low,Stable Salaried Professional
385816,1,0,112500.0,450000.0,3.999999999964445,0.5594187,-20248,51-65,0.5118789,Medium,Moderate-Risk Aspirational Borrower
414840,1,0,387000.0,1392300.0,3.597674418595355,0.42585304,-14346,31-40,0.4740748,Medium,Moderate-Risk Aspirational Borrower
392205,0,0,90000.0,229500.0,2.549999999971667,0.5107644,-19813,51-65,0.38552395,Low,Moderate-Risk Aspirational Borrower
443152,0,0,180000.0,468000.0,2.5999999999855556,0.59727764,-18154,41-50,0.18403722,Very Low,Moderate-Risk Aspirational Borrower
114103,0,1,225000.0,1024740.0,4.554399999979758,0.5593327,-11122,18-30,0.34558097,Low,Stable Salaried Professional
202203,0,0,112500.0,504000.0,4.479999999960178,0.64209133,-22253,51-65,0.19700766,Very Low,Moderate-Risk Aspirational Borrower
402553,0,0,99000.0,223465.5,2.2572272727044727,0.47490883,-9922,18-30,0.49504986,Medium,Moderate-Risk Aspirational Borrower
107695,0,1,90000.0,760225.5,8.446949999906145,0.49765983,-10444,18-30,0.30510134,Low,Stable Salaried Professional
154251,0,1,67500.0,364896.0,5.40586666658658,0.6442726,-12354,31-40,0.35744756,Low,Stable Salaried Professional
251904,0,1,112500.0,1288350.0,11.451999999898206,0.561187,-13910,31-40,0.3901616,Low,Stable Salaried Professional
206859,1,1,135000.0,1024740.0,7.590666666610439,0.58413404,-16977,41-50,0.39460292,Low,Stable Salaried Professional
301470,0,1,202500.0,942300.0,4.6533333333103535,0.5206351,-16689,41-50,0.4637638,Medium,Stable Salaried Professional
287092,0,0,90000.0,199080.0,2.2119999999754225,0.5225293,-17684,41-50,0.27044436,Low,Moderate-Risk Aspirational Borrower
136336,0,0,112500.0,81504.0,0.7244799999935603,0.61646634,-12686,31-40,0.071139105,Very Low,Moderate-Risk Aspirational Borrower
151198,0,0,202500.0,495000.0,2.444444444432373,0.570181,-14434,31-40,0.07736426,Very Low,Moderate-Risk Aspirational Borrower
123940,0,0,72000.0,263686.5,3.662312499949135,0.4431449,-24483,65+,0.22654241,Low,Moderate-Risk Aspirational Borrower
113024,0,1,67500.0,604152.0,8.950399999867402,0.6660543,-14690,31-40,0.22397232,Low,Stable Salaried Professional
239878,0,1,247500.0,1762110.0,7.119636363607597,0.60725266,-16034,41-50,0.23844475,Low,Stable Salaried Professional
409457,0,1,630000.0,1824480.0,2.895999999995403,0.62743926,-18193,41-50,0.105895475,Very Low,Stable Salaried Professional
241623,0,0,202500.0,112500.0,0.555555555552812,0.6463404,-16308,41-50,0.07128001,Very Low,Moderate-Risk Aspirational Borrower
315565,0,0,247500.0,1105083.0,4.4649818181637775,0.4582357,-12470,31-40,0.40461814,Medium,Moderate-Risk Aspirational Borrower
426130,0,1,180000.0,1005120.0,5.583999999968977,0.5415378,-12432,31-40,0.31927645,Low,Stable Salaried Professional
163589,0,1,157500.0,953460.0,6.0537142856758495,0.79443103,-20142,51-65,0.24262163,Low,Stable Salaried Professional
160466,0,0,189000.0,635962.5,3.3648809523631487,0.5626438,-20155,51-65,0.3163678,Low,Moderate-Risk Aspirational Borrower
161465,0,0,315000.0,269550.0,0.8557142857115692,0.5682028,-13617,31-40,0.16022186,Very Low,Moderate-Risk Aspirational Borrower
372162,0,0,202500.0,483237.0,2.386355555543771,0.6074992,-11383,31-40,0.18713884,Very Low,Moderate-Risk Aspirational Borrower
285971,0,0,180000.0,360000.0,1.9999999999888889,0.49041185,-12730,31-40,0.5510607,Medium,Moderate-Risk Aspirational Borrower
109504,0,0,225000.0,280170.0,1.2451999999944658,0.50184125,-13191,31-40,0.2679858,Low,Moderate-Risk Aspirational Borrower
143779,0,1,90000.0,1078200.0,11.97999999986689,0.3564732,-12888,31-40,0.3111425,Low,Stable Salaried Professional
403532,0,0,153000.0,508495.5,3.3234999999782775,0.6590093,-22074,51-65,0.086838886,Very Low,Moderate-Risk Aspirational Borrower
424890,0,1,157500.0,640080.0,4.063999999974197,0.6228739,-23606,51-65,0.15863976,Very Low,Stable Salaried Professional
248065,0,1,135000.0,781920.0,5.791999999957096,0.37528995,-10295,18-30,0.7048213,High,Stable Salaried Professional
261631,0,1,193500.0,1255680.0,6.489302325547858,0.6478043,-18927,51-65,0.15154733,Very Low,Stable Salaried Professional
109067,0,0,76500.0,247275.0,3.232352941134218,0.6835411,-19402,51-65,0.07467635,Very Low,Moderate-Risk Aspirational Borrower
433796,0,0,67500.0,215640.0,3.1946666666193386,0.6079297,-14878,41-50,0.18064106,Very Low,Moderate-Risk Aspirational Borrower
273351,0,1,76500.0,604152.0,7.897411764602649,0.6304865,-17528,41-50,0.1240928,Very Low,Stable Salaried Professional
316149,1,0,180000.0,450000.0,2.499999999986111,0.4754012,-10003,18-30,0.44461343,Medium,Moderate-Risk Aspirational Borrower
233640,0,1,135000.0,720000.0,5.333333333293827,0.70979065,-18738,51-65,0.12342932,Very Low,Stable Salaried Professional
155689,0,0,112500.0,270000.0,2.3999999999786668,0.581499,-12374,31-40,0.07710499,Very Low,Moderate-Risk Aspirational Borrower
418922,0,0,126000.0,450000.0,3.5714285714002267,0.45133743,-10004,18-30,0.62481236,High,Moderate-Risk Aspirational Borrower
369072,0,1,126000.0,673875.0,5.3482142856718395,0.5771558,-23706,51-65,0.3264041,Low,Stable Salaried Professional
356999,0,0,157500.0,292500.0,1.8571428571310657,0.55448955,-22177,51-65,0.24411574,Low,Moderate-Risk Aspirational Borrower
266933,0,0,292500.0,364500.0,1.2461538461495858,0.35059175,-13799,31-40,0.7975372,High,Moderate-Risk Aspirational Borrower
320440,0,1,157500.0,1096020.0,6.958857142812959,0.565529,-18509,51-65,0.33045575,Low,Stable Salaried Professional
384942,0,0,112500.0,331834.5,2.949639999973781,0.5584073,-16406,41-50,0.42112696,Medium,Moderate-Risk Aspirational Borrower
420513,0,1,112500.0,755190.0,6.712799999940331,0.52028686,-15529,41-50,0.27990746,Low,Stable Salaried Professional
115074,0,0,135000.0,485640.0,3.597333333306686,0.26096848,-10578,18-30,0.7367782,High,Moderate-Risk Aspirational Borrower
410009,0,0,270000.0,888840.0,3.2919999999878073,0.39840898,-12097,31-40,0.58297807,Medium,Moderate-Risk Aspirational Borrower
424606,0,0,270000.0,510102.0,1.8892666666596694,0.57968175,-12228,31-40,0.33208925,Low,Moderate-Risk Aspirational Borrower
240599,0,0,180000.0,808650.0,4.492499999975042,0.50726455,-23697,51-65,0.20903008,Low,Moderate-Risk Aspirational Borrower
227705,0,0,220500.0,288972.0,1.3105306122389544,0.64067096,-17861,41-50,0.21891762,Low,Moderate-Risk Aspirational Borrower
344645,0,1,90000.0,415107.0,4.612299999948752,0.60086787,-17728,41-50,0.2451094,Low,Stable Salaried Professional
432242,0,0,121500.0,454500.0,3.740740740709953,0.47896066,-11420,31-40,0.4674436,Medium,Moderate-Risk Aspirational Borrower
112820,0,0,202500.0,473760.0,2.339555555544002,0.60392123,-20060,51-65,0.2514142,Low,Moderate-Risk Aspirational Borrower
109727,0,0,180000.0,450000.0,2.499999999986111,0.49674723,-15803,41-50,0.561692,Medium,Moderate-Risk Aspirational Borrower
441723,0,1,67500.0,675000.0,9.999999999851854,0.55955493,-20216,51-65,0.34265092,Low,Stable Salaried Professional
424771,0,0,180000.0,254700.0,1.4149999999921388,0.6683789,-14645,31-40,0.0880304,Very Low,Moderate-Risk Aspirational Borrower
409771,0,1,103500.0,481495.5,4.652130434737661,0.48961022,-18672,51-65,0.28134903,Low,Stable Salaried Professional
266797,0,0,135000.0,62820.0,0.4653333333298864,0.36833802,-15887,41-50,0.48941052,Medium,Moderate-Risk Aspirational Borrower
360839,0,1,180000.0,1078200.0,5.989999999966722,0.6881066,-10647,18-30,0.13461721,Very Low,Stable Salaried Professional
287634,0,1,135000.0,1396570.5,10.344966666590036,0.57245666,-13187,31-40,0.33730072,Low,Stable Salaried Professional
179502,0,0,112500.0,208512.0,1.8534399999835252,0.6462418,-13255,31-40,0.11275886,Very Low,Moderate-Risk Aspirational Borrower
303241,0,1,112500.0,1354500.0,12.039999999892979,0.5822664,-22903,51-65,0.2619263,Low,Stable Salaried Professional
199188,1,0,157500.0,270000.0,1.7142857142748298,0.53075737,-12210,31-40,0.44217202,Medium,Moderate-Risk Aspirational Borrower
272210,0,0,112500.0,203760.0,1.8111999999839006,0.6159454,-15571,41-50,0.18345991,Very Low,Moderate-Risk Aspirational Borrower
291589,0,1,225000.0,1293502.5,5.748899999974449,0.6093483,-20841,51-65,0.1833066,Very Low,Stable Salaried Professional
116468,0,1,81000.0,668304.0,8.250666666564808,0.38617086,-21634,51-65,0.54586244,Medium,Stable Salaried Professional
445242,0,0,126000.0,303489.0,2.4086428571237413,0.24529047,-12055,31-40,0.71168953,High,Moderate-Risk Aspirational Borrower
408638,0,0,157500.0,584766.0,3.7127999999764265,0.57228345,-18833,51-65,0.2854631,Low,Moderate-Risk Aspirational Borrower
239467,0,0,135000.0,360000.0,2.6666666666469134,0.54178506,-22486,51-65,0.14991836,Very Low,Moderate-Risk Aspirational Borrower
292758,0,1,225000.0,1506816.0,6.696959999970235,0.40546218,-14116,31-40,0.43804622,Medium,Stable Salaried Professional
230823,0,0,180000.0,225000.0,1.2499999999930556,0.52510536,-17813,41-50,0.30509084,Low,Moderate-Risk Aspirational Borrower
145470,0,0,135000.0,270000.0,1.999999999985185,0.4271066,-12992,31-40,0.49435773,Medium,Moderate-Risk Aspirational Borrower
214460,0,0,117000.0,135000.0,1.153846153836292,0.70486593,-19945,51-65,0.060618855,Very Low,Moderate-Risk Aspirational Borrower
247380,0,0,225000.0,454500.0,2.0199999999910223,0.60137486,-13847,31-40,0.18585585,Very Low,Moderate-Risk Aspirational Borrower
160936,0,0,180000.0,239850.0,1.3324999999925973,0.58766025,-24676,65+,0.045119904,Very Low,Moderate-Risk Aspirational Borrower
111066,0,0,180000.0,592560.0,3.291999999981711,0.5579718,-10375,18-30,0.24014427,Low,Moderate-Risk Aspirational Borrower
376858,1,0,180000.0,550980.0,3.0609999999829944,0.3784705,-11557,31-40,0.83476716,Very High,Moderate-Risk Aspirational Borrower
359362,0,1,157500.0,1190340.0,7.5577142856663,0.6723997,-10679,18-30,0.10650287,Very Low,Stable Salaried Professional
268365,0,0,247500.0,254799.0,1.0294909090867495,0.3357366,-15083,41-50,0.76119196,High,Moderate-Risk Aspirational Borrower
165438,0,1,174312.0,1258650.0,7.2206732754645655,0.408813,-9556,18-30,0.5207202,Medium,Stable Salaried Professional
402292,0,0,202500.0,592560.0,2.926222222207772,0.65171576,-15640,41-50,0.28905824,Low,Moderate-Risk Aspirational Borrower
426653,0,0,218700.0,213948.0,0.9782716049337985,0.63941187,-11446,31-40,0.21563166,Low,Moderate-Risk Aspirational Borrower
443166,0,0,211500.0,755190.0,3.570638297855458,0.5070386,-15557,41-50,0.39299983,Low,Moderate-Risk Aspirational Borrower
375417,0,0,171000.0,640080.0,3.743157894714952,0.7058075,-11787,31-40,0.05928248,Very Low,Moderate-Risk Aspirational Borrower
264723,0,0,216000.0,755190.0,3.4962499999838137,0.55622905,-22222,51-65,0.39359084,Low,Moderate-Risk Aspirational Borrower
382379,0,1,157500.0,792162.0,5.029599999968066,0.71614265,-18783,51-65,0.03656598,Very Low,Stable Salaried Professional
168668,0,1,90000.0,728460.0,8.093999999910068,0.44239068,-19961,51-65,0.6164469,High,Stable Salaried Professional
309567,0,1,202500.0,781920.0,3.8613333333142648,0.6871321,-11589,31-40,0.09229748,Very Low,Stable Salaried Professional
275846,0,1,157500.0,500211.0,3.1759428571226924,0.66978383,-21863,51-65,0.16952534,Very Low,Stable Salaried Professional
225624,0,0,135000.0,468121.5,3.467566666640981,0.7411836,-17665,41-50,0.10518648,Very Low,Moderate-Risk Aspirational Borrower
202233,0,0,360000.0,534204.0,1.483899999995878,0.6541398,-15204,41-50,0.11309867,Very Low,Moderate-Risk Aspirational Borrower
440302,0,0,108000.0,512064.0,4.7413333332894325,0.4128867,-22399,51-65,0.6441303,High,Moderate-Risk Aspirational Borrower
289369,0,0,382500.0,675000.0,1.7647058823483275,0.3228219,-10723,18-30,0.60784805,High,Moderate-Risk Aspirational Borrower
263876,1,0,135000.0,276408.0,2.0474666666515002,0.41119674,-10410,18-30,0.7026582,High,Moderate-Risk Aspirational Borrower
303059,0,0,112500.0,158148.0,1.4057599999875043,0.5786174,-20537,51-65,0.24438557,Low,Moderate-Risk Aspirational Borrower
227927,0,0,202500.0,427500.0,2.1111111111006857,0.66976833,-19833,51-65,0.20910485,Low,Moderate-Risk Aspirational Borrower
360260,0,0,126000.0,377370.0,2.9949999999762302,0.60973334,-12520,31-40,0.25551406,Low,Moderate-Risk Aspirational Borrower
255870,0,0,54000.0,269550.0,4.991666666574228,0.51872975,-10976,18-30,0.54196864,Medium,Moderate-Risk Aspirational Borrower
310621,1,1,225000.0,983160.0,4.369599999980579,0.542862,-13135,31-40,0.35924092,Low,Stable Salaried Professional
112053,0,0,405000.0,439740.0,1.0857777777750968,0.39458477,-11338,31-40,0.6038611,High,Moderate-Risk Aspirational Borrower
445628,0,0,135000.0,152820.0,1.1319999999916148,0.5193108,-11311,31-40,0.23683469,Low,Moderate-Risk Aspirational Borrower
277071,0,0,247500.0,675000.0,2.727272727261708,0.44065046,-10319,18-30,0.33233047,Low,Moderate-Risk Aspirational Borrower
120106,0,0,135000.0,270000.0,1.999999999985185,0.5871206,-16957,41-50,0.30536357,Low,Moderate-Risk Aspirational Borrower
398268,0,0,112500.0,263686.5,2.3438799999791655,0.5572393,-17366,41-50,0.31416988,Low,Moderate-Risk Aspirational Borrower
325256,0,0,135000.0,263686.5,1.9532333333188647,0.5949786,-20506,51-65,0.28425455,Low,Moderate-Risk Aspirational Borrower
215131,0,0,270000.0,247500.0,0.9166666666632716,0.5427647,-21864,51-65,0.32762238,Low,Moderate-Risk Aspirational Borrower
215892,0,0,360000.0,904500.0,2.512499999993021,0.5406714,-11783,31-40,0.22580953,Low,Moderate-Risk Aspirational Borrower
353976,0,0,103500.0,95940.0,0.9269565217301744,0.5148751,-8273,18-30,0.32896495,Low,Moderate-Risk Aspirational Borrower
336241,0,0,292500.0,715500.0,2.4461538461454833,0.53792834,-21669,51-65,0.28940934,Low,Moderate-Risk Aspirational Borrower
175320,0,0,135000.0,536917.5,3.977166666637206,0.69752026,-14534,31-40,0.08836841,Very Low,Moderate-Risk Aspirational Borrower
315818,0,1,112500.0,675000.0,5.999999999946667,0.47106114,-23663,51-65,0.4551955,Medium,Stable Salaried Professional
402738,0,1,202500.0,1312110.0,6.479555555523557,0.5792081,-15461,41-50,0.30204487,Low,Stable Salaried Professional
272107,1,0,202500.0,675000.0,3.3333333333168724,0.46311584,-16299,41-50,0.5836183,Medium,Moderate-Risk Aspirational Borrower
131466,0,0,171000.0,545040.0,3.187368421033992,0.5961412,-16135,41-50,0.42321372,Medium,Moderate-Risk Aspirational Borrower
257092,0,0,144000.0,315000.0,2.187499999984809,0.4967164,-17245,41-50,0.18021749,Very Low,Moderate-Risk Aspirational Borrower
301406,0,0,202500.0,814500.0,4.022222222202359,0.47505775,-9663,18-30,0.21765041,Low,Moderate-Risk Aspirational Borrower
261756,0,0,90000.0,270000.0,2.999999999966667,0.54733443,-8435,18-30,0.20419835,Low,Moderate-Risk Aspirational Borrower
367840,0,0,360000.0,675000.0,1.8749999999947917,0.5022064,-20342,51-65,0.5838168,Medium,Moderate-Risk Aspirational Borrower
284607,1,0,99000.0,247275.0,2.4977272727020434,0.514331,-18144,41-50,0.4660023,Medium,Moderate-Risk Aspirational Borrower
330677,0,0,135000.0,198000.0,1.4666666666558024,0.7318547,-22179,51-65,0.09422701,Very Low,Moderate-Risk Aspirational Borrower
397988,0,0,99000.0,135000.0,1.3636363636225897,0.57009506,-18352,41-50,0.25284007,Low,Moderate-Risk Aspirational Borrower
365140,0,0,112500.0,270000.0,2.3999999999786668,0.4001386,-9542,18-30,0.52186894,Medium,Moderate-Risk Aspirational Borrower
290590,0,0,67500.0,219042.0,3.245066666618592,0.52678096,-19592,51-65,0.25925538,Low,Moderate-Risk Aspirational Borrower
123845,0,0,180000.0,180000.0,0.9999999999944444,0.40005836,-11320,31-40,0.38560447,Low,Moderate-Risk Aspirational Borrower
354198,0,0,180000.0,284400.0,1.5799999999912222,0.58413076,-24217,65+,0.20813781,Low,Moderate-Risk Aspirational Borrower
289945,1,1,63000.0,329904.0,5.2365714284883085,0.42569995,-10246,18-30,0.7132562,High,Stable Salaried Professional
